voyageID,lat,lon,ordinal,herd_cluster_id,date
AV00111,-47.37,70.67,677896,720,1857-01-06
AV00111,-47.45,70.72,677913,620,1857-01-23
AV00111,-47.08,70.83,677916,620,1857-01-26
AV00111,-47.85,70.33,677937,452,1857-02-16
AV00111,-47.72,69.8,677952,-1,1857-03-03
AV00111,-47.57,70.57,678273,374,1858-01-18
AV00111,-47.57,70.53,678274,374,1858-01-19
AV00111,-47.18,70.5,678282,374,1858-01-27
AV00136,40.75,-71.3,674786,85112,1848-07-02
AV00136,39.73,-71.16,674787,85112,1848-07-03
AV00136,38.53,-69.0,674788,-1,1848-07-04
AV00136,36.6,-66.41,674789,78666,1848-07-05
AV00136,34.81,-64.66,674790,78666,1848-07-06
AV00136,33.56,-63.03,674791,78666,1848-07-07
AV00136,33.83,-59.0,674792,-1,1848-07-08
AV00136,34.11,-56.13,674793,26556,1848-07-09
AV00136,35.76,-57.83,674794,26556,1848-07-10
AV00136,37.0,-56.5,674795,26557,1848-07-11
AV00136,37.83,-55.5,674796,26557,1848-07-12
AV00136,38.36,-55.0,674797,26557,1848-07-13
AV00136,38.83,-53.83,674798,26557,1848-07-14
AV00136,38.98,-50.33,674799,26536,1848-07-15
AV00136,39.03,-47.0,674800,26536,1848-07-16
AV00136,39.23,-44.25,674801,26536,1848-07-17
AV00136,39.05,-41.83,674802,26536,1848-07-18
AV00136,39.13,-40.58,674803,26536,1848-07-19
AV00136,39.11,-38.75,674804,26536,1848-07-20
AV00136,39.13,-34.25,674805,44382,1848-07-21
AV00136,39.16,-33.66,674806,44382,1848-07-22
AV00136,40.31,-32.66,674807,-1,1848-07-23
AV00136,40.08,-31.11,674808,44409,1848-07-24
AV00136,39.55,-30.46,674809,44409,1848-07-25
AV00136,39.02,-29.81,674810,44413,1848-07-26
AV00136,38.5,-29.16,674811,44424,1848-07-27
AV00136,38.66,-30.0,674812,44413,1848-07-28
AV00136,38.63,-30.91,674813,-1,1848-07-29
AV00136,38.95,-29.2,674814,44424,1848-07-30
AV00136,38.75,-29.16,674815,44424,1848-07-31
AV00136,38.66,-27.83,674816,-1,1848-08-01
AV00136,37.75,-25.83,674817,44402,1848-08-02
AV00136,36.81,-25.66,674818,44399,1848-08-03
AV00136,34.95,-25.2,674819,44397,1848-08-04
AV00136,33.33,-24.75,674820,44395,1848-08-05
AV00136,32.28,-24.28,674821,44395,1848-08-06
AV00136,30.73,-23.83,674822,44393,1848-08-07
AV00136,28.83,-23.5,674823,-1,1848-08-08
AV00136,26.5,-22.93,674824,44385,1848-08-09
AV00136,24.41,-22.75,674825,44377,1848-08-10
AV00136,21.95,-22.63,674826,44374,1848-08-11
AV00136,19.35,-22.33,674827,70111,1848-08-12
AV00136,18.61,-23.0,674828,70111,1848-08-13
AV00136,17.53,-23.46,674829,70111,1848-08-14
AV00136,16.36,-23.75,674830,70111,1848-08-15
AV00136,15.25,-23.58,674831,70111,1848-08-16
AV00136,14.37,-23.5,674832,70111,1848-08-17
AV00136,13.5,-23.41,674833,70111,1848-08-18
AV00136,12.46,-21.83,674834,70111,1848-08-19
AV00136,10.63,-21.5,674835,70110,1848-08-20
AV00136,9.55,-21.33,674836,70110,1848-08-21
AV00136,7.51,-20.0,674837,70114,1848-08-22
AV00136,6.08,-18.41,674838,70116,1848-08-23
AV00136,3.71,-17.33,674839,70132,1848-08-24
AV00136,3.73,-16.2,674840,-1,1848-08-25
AV00136,3.11,-15.0,674841,-1,1848-08-26
AV00136,2.66,-17.41,674842,70133,1848-08-27
AV00136,1.6,-19.83,674843,79385,1848-08-28
AV00136,-0.06,-20.25,674844,79387,1848-08-29
AV00136,-1.33,-22.0,674845,79390,1848-08-30
AV00136,-2.96,-23.08,674846,79383,1848-08-31
AV00136,-4.6,-23.71,674847,79383,1848-09-01
AV00136,-6.48,-24.25,674848,79382,1848-09-02
AV00136,-8.4,-24.88,674849,79382,1848-09-03
AV00136,-10.23,-25.88,674850,79342,1848-09-04
AV00136,-12.06,-26.66,674851,79342,1848-09-05
AV00136,-14.11,-27.5,674852,75758,1848-09-06
AV00136,-16.16,-27.58,674853,75759,1848-09-07
AV00136,-18.11,-26.5,674854,-1,1848-09-08
AV00136,-20.31,-26.5,674855,69468,1848-09-09
AV00136,-22.53,-26.4,674856,69479,1848-09-10
AV00136,-24.35,-25.0,674857,69479,1848-09-11
AV00136,-26.13,-25.13,674858,69478,1848-09-12
AV00136,-28.68,-24.05,674859,69460,1848-09-13
AV00136,-30.56,-22.38,674860,43825,1848-09-14
AV00136,-32.35,-19.0,674861,30237,1848-09-15
AV00136,-34.33,-15.5,674862,-1,1848-09-16
AV00136,-34.35,-13.86,674863,-1,1848-09-17
AV00136,-34.58,-11.66,674864,-1,1848-09-18
AV00136,-35.16,-8.5,674865,-1,1848-09-19
AV00136,-35.83,-5.25,674866,-1,1848-09-20
AV00136,-35.65,-2.08,674867,-1,1848-09-21
AV00136,-35.5,0.68,674868,-1,1848-09-22
AV00136,-35.11,4.66,674869,-1,1848-09-23
AV00136,-34.86,6.35,674870,-1,1848-09-24
AV00136,-35.51,9.61,674871,46361,1848-09-25
AV00136,-36.01,12.73,674872,46361,1848-09-26
AV00136,-36.4,16.0,674873,50208,1848-09-27
AV00136,-36.33,17.08,674874,50208,1848-09-28
AV00136,-36.58,17.45,674875,50208,1848-09-29
AV00136,-35.08,18.75,674876,50210,1848-09-30
AV00136,-35.08,19.0,674877,50210,1848-10-01
AV00136,-35.23,19.5,674878,50210,1848-10-02
AV00136,-35.88,20.16,674879,50210,1848-10-03
AV00136,-35.06,20.25,674880,50210,1848-10-04
AV00136,-36.33,22.85,674881,50190,1848-10-05
AV00136,-36.38,25.48,674882,50190,1848-10-06
AV00136,-36.4,29.4,674883,50170,1848-10-07
AV00136,-36.08,33.3,674884,40838,1848-10-08
AV00136,-35.85,34.66,674885,40838,1848-10-09
AV00136,-36.23,37.46,674886,40839,1848-10-10
AV00136,-36.25,42.0,674887,-1,1848-10-11
AV00136,-35.48,45.55,674888,-1,1848-10-12
AV00136,-34.41,49.03,674889,-1,1848-10-13
AV00136,-33.68,52.66,674890,-1,1848-10-14
AV00136,-33.0,54.88,674891,44783,1848-10-15
AV00136,-33.66,55.0,674892,44783,1848-10-16
AV00136,-34.0,56.08,674893,44783,1848-10-17
AV00136,-34.53,57.0,674894,44783,1848-10-18
AV00136,-34.46,60.05,674895,-1,1848-10-19
AV00136,-34.23,62.33,674896,44793,1848-10-20
AV00136,-34.46,64.21,674897,44827,1848-10-21
AV00136,-34.68,65.35,674898,44819,1848-10-22
AV00136,-34.48,65.0,674899,44819,1848-10-23
AV00136,-34.35,64.16,674900,44827,1848-10-24
AV00136,-35.73,64.0,674901,44786,1848-10-25
AV00136,-34.08,65.5,674902,-1,1848-10-26
AV00136,-33.35,67.0,674903,-1,1848-10-27
AV00136,-34.0,67.66,674904,44853,1848-10-28
AV00136,-34.03,68.06,674905,44853,1848-10-29
AV00136,-34.75,67.66,674906,44841,1848-10-30
AV00136,-34.0,67.88,674907,44853,1848-10-31
AV00136,-34.08,68.0,674908,44853,1848-11-01
AV00136,-34.23,68.25,674909,44853,1848-11-02
AV00136,-34.33,69.16,674910,44849,1848-11-03
AV00136,-34.5,70.35,674911,44846,1848-11-04
AV00136,-35.03,71.63,674912,44842,1848-11-05
AV00136,-35.9,72.25,674913,-1,1848-11-06
AV00136,-36.83,74.0,674914,44784,1848-11-07
AV00136,-37.7,75.0,674915,44784,1848-11-08
AV00136,-37.86,77.36,674916,44763,1848-11-09
AV00136,-37.33,80.41,674917,44764,1848-11-10
AV00136,-36.55,84.0,674918,-1,1848-11-11
AV00136,-36.38,85.05,674919,44801,1848-11-12
AV00136,-36.33,86.0,674920,44802,1848-11-13
AV00136,-36.0,86.75,674921,44802,1848-11-14
AV00136,-36.35,88.65,674922,44776,1848-11-15
AV00136,-36.48,91.16,674923,44777,1848-11-16
AV00136,-36.55,94.21,674924,44803,1848-11-17
AV00136,-36.36,95.01,674925,44803,1848-11-18
AV00136,-36.73,98.0,674926,44787,1848-11-19
AV00136,-36.58,99.33,674927,44778,1848-11-20
AV00136,-36.98,100.61,674928,44778,1848-11-21
AV00136,-37.56,102.06,674929,44778,1848-11-22
AV00136,-38.06,104.33,674930,44795,1848-11-23
AV00136,-38.41,106.93,674931,44796,1848-11-24
AV00136,-39.0,109.75,674932,44794,1848-11-25
AV00136,-39.33,111.78,674933,44805,1848-11-26
AV00136,-39.28,112.25,674934,44805,1848-11-27
AV00136,-39.33,114.66,674935,-1,1848-11-28
AV00136,-40.36,118.21,674936,44829,1848-11-29
AV00136,-40.6,120.0,674937,44820,1848-11-30
AV00136,-41.11,121.26,674938,44820,1848-12-01
AV00136,-40.96,121.56,674939,44820,1848-12-02
AV00136,-41.51,121.8,674940,44820,1848-12-03
AV00136,-41.4,122.25,674941,44820,1848-12-04
AV00136,-41.23,122.5,674942,44820,1848-12-05
AV00136,-41.68,122.36,674943,44820,1848-12-06
AV00136,-41.41,122.75,674944,44820,1848-12-07
AV00136,-42.05,122.0,674945,44812,1848-12-08
AV00136,-42.35,121.83,674946,44812,1848-12-09
AV00136,-42.83,122.78,674947,44812,1848-12-10
AV00136,-43.21,123.56,674948,44812,1848-12-11
AV00136,-43.1,125.78,674949,-1,1848-12-12
AV00136,-43.4,128.88,674950,-1,1848-12-13
AV00136,-43.4,131.31,674951,44752,1848-12-14
AV00136,-44.11,134.95,674952,-1,1848-12-15
AV00136,-44.63,139.5,674953,44746,1848-12-16
AV00136,-45.06,142.41,674954,44746,1848-12-17
AV00136,-45.28,144.83,674955,44746,1848-12-18
AV00136,-45.11,147.66,674956,44741,1848-12-19
AV00136,-42.81,151.08,674957,23805,1848-12-20
AV00136,-40.11,153.41,674958,23815,1848-12-21
AV00136,-38.5,155.41,674959,23814,1848-12-22
AV00136,-37.91,158.0,674960,23840,1848-12-23
AV00136,-37.36,157.31,674961,23840,1848-12-24
AV00136,-35.91,158.66,674962,23969,1848-12-25
AV00136,-35.23,159.75,674963,-1,1848-12-26
AV00136,-35.45,156.16,674964,23896,1848-12-27
AV00136,-35.4,158.66,674965,23957,1848-12-28
AV00136,-35.65,156.91,674966,23896,1848-12-29
AV00136,-35.78,158.4,674967,23969,1848-12-30
AV00136,-35.76,156.75,674968,23896,1848-12-31
AV00136,-35.78,156.33,674969,23896,1849-01-01
AV00136,-35.96,156.78,674970,23896,1849-01-02
AV00136,-34.1,157.35,674971,23852,1849-01-03
AV00136,-34.18,158.25,674972,23852,1849-01-04
AV00136,-35.61,159.0,674973,23957,1849-01-05
AV00136,-35.68,158.75,674974,23957,1849-01-06
AV00136,-35.9,158.21,674975,-1,1849-01-07
AV00136,-36.41,157.83,674976,23896,1849-01-08
AV00136,-35.51,159.78,674977,23927,1849-01-09
AV00136,-35.71,160.25,674978,23927,1849-01-10
AV00136,-35.36,160.35,674979,23927,1849-01-11
AV00136,-35.65,162.18,674980,-1,1849-01-12
AV00136,-35.21,165.83,674981,-1,1849-01-13
AV00136,-34.6,168.2,674982,-1,1849-01-14
AV00136,-34.38,170.18,674983,23899,1849-01-15
AV00136,-34.43,171.08,674984,23899,1849-01-16
AV00136,-34.16,171.91,674985,23914,1849-01-17
AV00136,-34.55,173.16,674986,23914,1849-01-18
AV00136,-34.54,173.22,674987,23914,1849-01-19
AV00136,-34.54,173.28,674988,23914,1849-01-20
AV00136,-34.54,173.34,674989,23914,1849-01-21
AV00136,-34.54,173.4,674990,23914,1849-01-22
AV00136,-34.53,173.46,674991,23914,1849-01-23
AV00136,-34.53,173.52,674992,23914,1849-01-24
AV00136,-34.53,173.58,674993,23914,1849-01-25
AV00136,-34.53,173.64,674994,23914,1849-01-26
AV00136,-34.52,173.7,674995,23914,1849-01-27
AV00136,-34.52,173.76,674996,23914,1849-01-28
AV00136,-34.52,173.82,674997,23914,1849-01-29
AV00136,-34.52,173.88,674998,23914,1849-01-30
AV00136,-34.51,173.94,674999,23914,1849-01-31
AV00136,-34.51,174.0,675000,23914,1849-02-01
AV00136,-33.86,173.83,675001,23911,1849-02-02
AV00136,-32.3,173.16,675002,23877,1849-02-03
AV00136,-32.4,174.25,675003,23877,1849-02-04
AV00136,-32.3,174.48,675004,23877,1849-02-05
AV00136,-30.76,173.41,675005,-1,1849-02-06
AV00136,-29.08,173.83,675006,-1,1849-02-07
AV00136,-25.76,174.46,675007,23768,1849-02-08
AV00136,-22.9,174.46,675008,22796,1849-02-09
AV00136,-20.55,174.61,675009,25135,1849-02-10
AV00136,-18.38,174.38,675010,25177,1849-02-11
AV00136,-17.11,174.41,675011,25261,1849-02-12
AV00136,-16.18,174.38,675012,-1,1849-02-13
AV00136,-15.43,174.3,675013,25320,1849-02-14
AV00136,-14.88,174.03,675014,25320,1849-02-15
AV00136,-14.33,174.31,675015,25321,1849-02-16
AV00136,-13.86,174.23,675016,25321,1849-02-17
AV00136,-12.73,173.91,675017,25242,1849-02-18
AV00136,-11.25,173.58,675018,-1,1849-02-19
AV00136,-9.91,173.0,675019,-1,1849-02-20
AV00136,-9.51,171.91,675020,25352,1849-02-21
AV00136,-9.21,171.45,675021,25352,1849-02-22
AV00136,-8.78,172.08,675022,25353,1849-02-23
AV00136,-8.18,171.83,675023,25353,1849-02-24
AV00136,-8.0,171.56,675024,25353,1849-02-25
AV00136,-6.96,171.41,675025,25354,1849-02-26
AV00136,-6.48,171.75,675026,25354,1849-02-27
AV00136,-5.8,171.5,675027,25354,1849-02-28
AV00136,-4.35,170.45,675028,25216,1849-03-01
AV00136,-2.51,169.0,675029,25297,1849-03-02
AV00136,-1.41,168.16,675030,25384,1849-03-03
AV00136,-0.83,167.58,675031,25384,1849-03-04
AV00136,0.25,167.91,675032,25386,1849-03-05
AV00136,0.5,167.83,675033,25386,1849-03-06
AV00136,1.25,167.61,675034,25387,1849-03-07
AV00136,1.48,168.0,675035,25387,1849-03-08
AV00136,3.43,169.5,675036,-1,1849-03-09
AV00136,6.23,166.86,675037,-1,1849-03-10
AV00136,8.0,164.8,675038,-1,1849-03-11
AV00136,9.46,161.58,675039,24956,1849-03-12
AV00136,10.7,158.61,675040,24934,1849-03-13
AV00136,11.51,155.0,675041,24984,1849-03-14
AV00136,12.35,152.11,675042,25264,1849-03-15
AV00136,13.36,148.71,675043,25923,1849-03-16
AV00136,15.68,141.46,675051,-1,1849-03-24
AV00136,17.65,138.95,675052,-1,1849-03-25
AV00136,19.63,136.0,675053,26068,1849-03-26
AV00136,21.2,134.25,675054,-1,1849-03-27
AV00136,22.56,132.96,675055,26050,1849-03-28
AV00136,23.53,132.6,675056,26050,1849-03-29
AV00136,24.5,131.75,675057,26069,1849-03-30
AV00136,25.21,131.2,675058,26069,1849-03-31
AV00136,26.85,129.83,675059,-1,1849-04-01
AV00136,27.88,127.5,675060,26728,1849-04-02
AV00136,27.66,128.75,675061,26748,1849-04-03
AV00136,27.83,127.0,675062,26728,1849-04-04
AV00136,28.43,126.16,675063,-1,1849-04-05
AV00136,29.88,125.85,675064,-1,1849-04-06
AV00136,32.01,126.55,675065,26819,1849-04-07
AV00136,34.1,128.43,675066,27184,1849-04-08
AV00136,34.86,129.41,675067,27184,1849-04-09
AV00136,35.38,130.08,675068,27184,1849-04-10
AV00136,37.16,131.46,675069,27476,1849-04-11
AV00136,36.91,131.0,675070,27476,1849-04-12
AV00136,38.01,129.75,675071,27492,1849-04-13
AV00136,39.46,130.0,675072,27343,1849-04-14
AV00136,40.11,129.93,675073,27099,1849-04-15
AV00136,40.66,129.75,675074,27099,1849-04-16
AV00136,40.85,130.25,675075,27099,1849-04-17
AV00136,41.1,132.66,675076,27099,1849-04-18
AV00136,40.28,135.25,675077,27410,1849-04-19
AV00136,40.33,135.45,675078,27410,1849-04-20
AV00136,39.83,136.16,675079,27575,1849-04-21
AV00136,39.31,136.25,675080,27576,1849-04-22
AV00136,39.36,136.83,675081,27576,1849-04-23
AV00136,39.5,136.55,675082,27576,1849-04-24
AV00136,39.86,136.25,675083,27575,1849-04-25
AV00136,40.28,136.45,675084,-1,1849-04-26
AV00136,39.8,136.41,675085,27575,1849-04-27
AV00136,39.71,136.28,675086,27575,1849-04-28
AV00136,40.3,135.56,675087,27550,1849-04-29
AV00136,41.25,133.7,675088,27287,1849-04-30
AV00136,40.95,131.88,675089,27297,1849-05-01
AV00136,40.98,130.51,675090,27298,1849-05-02
AV00136,41.28,130.75,675091,27298,1849-05-03
AV00136,41.16,133.11,675092,27287,1849-05-04
AV00136,40.31,135.41,675093,27550,1849-05-05
AV00136,39.75,136.16,675094,27539,1849-05-06
AV00136,39.68,136.85,675095,27641,1849-05-07
AV00136,39.41,136.78,675096,27601,1849-05-08
AV00136,39.08,137.08,675097,27562,1849-05-09
AV00136,39.4,136.45,675098,27601,1849-05-10
AV00136,39.5,136.25,675099,27601,1849-05-11
AV00136,39.8,136.0,675100,27539,1849-05-12
AV00136,39.95,135.88,675101,27539,1849-05-13
AV00136,39.83,136.0,675102,27539,1849-05-14
AV00136,40.25,136.33,675103,27539,1849-05-15
AV00136,42.5,135.83,675104,27299,1849-05-16
AV00136,42.0,136.75,675105,27485,1849-05-17
AV00136,41.56,137.85,675106,27584,1849-05-18
AV00136,41.25,140.0,675107,27372,1849-05-19
AV00136,41.2,142.35,675108,27232,1849-05-20
AV00136,41.41,143.41,675109,27232,1849-05-21
AV00136,41.2,145.11,675110,27285,1849-05-22
AV00136,42.53,145.33,675111,-1,1849-05-23
AV00136,43.45,146.45,675112,-1,1849-05-24
AV00136,44.33,147.25,675113,-1,1849-05-25
AV00136,45.08,150.11,675114,27267,1849-05-26
AV00136,46.25,153.75,675115,27268,1849-05-27
AV00136,47.76,157.53,675116,27268,1849-05-28
AV00136,49.05,159.95,675117,27223,1849-05-29
AV00136,50.58,161.41,675118,27181,1849-05-30
AV00136,51.83,162.33,675119,27182,1849-05-31
AV00136,53.31,164.36,675120,-1,1849-06-01
AV00136,54.16,165.46,675121,27193,1849-06-02
AV00136,54.8,167.58,675122,27193,1849-06-03
AV00136,54.9,167.66,675123,27193,1849-06-04
AV00136,55.66,168.11,675124,-1,1849-06-05
AV00136,56.16,169.25,675125,27062,1849-06-06
AV00136,56.28,168.91,675126,27062,1849-06-07
AV00136,56.21,169.03,675127,27062,1849-06-08
AV00136,56.13,169.2,675128,27062,1849-06-09
AV00136,56.21,169.33,675129,27062,1849-06-10
AV00136,56.08,168.16,675130,27063,1849-06-11
AV00136,56.25,168.53,675131,27063,1849-06-12
AV00136,56.2,168.01,675132,27063,1849-06-13
AV00136,56.15,168.28,675133,27063,1849-06-14
AV00136,55.98,168.2,675134,27033,1849-06-15
AV00136,56.01,168.28,675135,27033,1849-06-16
AV00136,56.18,169.0,675136,27033,1849-06-17
AV00136,56.2,168.2,675137,-1,1849-06-18
AV00136,56.0,168.45,675138,27034,1849-06-19
AV00136,55.98,168.58,675139,27034,1849-06-20
AV00136,56.66,168.78,675140,26946,1849-06-21
AV00136,59.16,171.0,675141,25794,1849-06-22
AV00136,60.41,175.11,675142,25795,1849-06-23
AV00136,63.13,178.96,675143,-1,1849-06-24
AV00136,63.2,-177.33,675144,-1,1849-06-25
AV00136,63.25,-176.16,675145,41953,1849-06-26
AV00136,63.41,-176.25,675146,-1,1849-06-27
AV00136,63.28,-176.13,675147,41953,1849-06-28
AV00136,63.2,-176.0,675148,41953,1849-06-29
AV00136,63.11,-176.16,675149,-1,1849-06-30
AV00136,63.25,-176.33,675150,41953,1849-07-01
AV00136,63.4,-176.46,675151,41932,1849-07-02
AV00136,63.28,-177.08,675152,41960,1849-07-03
AV00136,63.2,-176.58,675153,41960,1849-07-04
AV00136,63.18,-176.86,675154,41960,1849-07-05
AV00136,63.2,-177.41,675155,41960,1849-07-06
AV00136,63.13,-176.0,675156,41961,1849-07-07
AV00136,63.01,-175.71,675157,41961,1849-07-08
AV00136,63.46,-175.25,675158,41943,1849-07-09
AV00136,63.53,-175.83,675159,41943,1849-07-10
AV00136,63.5,-175.7,675160,41943,1849-07-11
AV00136,63.56,-176.5,675161,41943,1849-07-12
AV00136,63.5,-177.0,675162,-1,1849-07-13
AV00136,63.7,-174.25,675163,41978,1849-07-14
AV00136,63.36,-174.45,675164,-1,1849-07-15
AV00136,63.63,-175.08,675165,41966,1849-07-16
AV00136,63.66,-173.91,675166,41979,1849-07-17
AV00136,63.65,-173.08,675167,41979,1849-07-18
AV00136,63.71,-172.28,675168,41925,1849-07-19
AV00136,64.25,-172.31,675169,41945,1849-07-20
AV00136,64.4,-171.78,675170,41944,1849-07-21
AV00136,64.78,-171.66,675171,41935,1849-07-22
AV00136,65.5,-170.86,675172,42011,1849-07-23
AV00136,65.68,-170.16,675173,42022,1849-07-24
AV00136,65.6,-170.13,675174,42022,1849-07-25
AV00136,65.78,-170.16,675175,42023,1849-07-26
AV00136,65.78,-170.16,675176,42023,1849-07-27
AV00136,65.78,-170.16,675177,42023,1849-07-28
AV00136,65.8,-169.33,675178,-1,1849-07-29
AV00136,66.48,-169.08,675179,42083,1849-07-30
AV00136,66.68,-169.5,675180,42086,1849-07-31
AV00136,66.65,-170.53,675181,42084,1849-08-01
AV00136,66.65,-170.53,675182,42084,1849-08-02
AV00136,66.65,-170.53,675183,42084,1849-08-03
AV00136,66.65,-170.53,675184,42084,1849-08-04
AV00136,66.65,-170.53,675185,42084,1849-08-05
AV00136,66.65,-170.53,675186,42084,1849-08-06
AV00136,66.65,-170.53,675187,42084,1849-08-07
AV00136,67.11,-172.85,675188,-1,1849-08-08
AV00136,67.36,-171.83,675189,42060,1849-08-09
AV00136,67.35,-171.61,675190,42060,1849-08-10
AV00136,67.3,-171.4,675191,42060,1849-08-11
AV00136,67.38,-171.5,675192,42061,1849-08-12
AV00136,67.3,-171.25,675193,42061,1849-08-13
AV00136,67.43,-170.28,675194,42062,1849-08-14
AV00136,67.46,-170.65,675195,42062,1849-08-15
AV00136,67.65,-170.03,675196,42054,1849-08-16
AV00136,67.6,-170.11,675197,42054,1849-08-17
AV00136,66.4,-169.71,675198,-1,1849-08-18
AV00136,64.26,-172.13,675199,41892,1849-08-19
AV00136,62.21,-173.93,675200,41812,1849-08-20
AV00136,60.33,-173.45,675201,41780,1849-08-21
AV00136,59.8,-173.75,675202,41780,1849-08-22
AV00136,58.25,-175.2,675203,42314,1849-08-23
AV00136,57.06,-175.68,675204,42315,1849-08-24
AV00136,55.65,-176.2,675205,42298,1849-08-25
AV00136,54.03,-175.81,675206,42444,1849-08-26
AV00136,53.58,-175.33,675207,42444,1849-08-27
AV00136,52.28,-175.0,675208,42446,1849-08-28
AV00136,52.33,-177.03,675209,42446,1849-08-29
AV00136,53.03,179.85,675210,-1,1849-08-30
AV00136,53.28,176.7,675211,25322,1849-08-31
AV00136,53.56,172.65,675212,25356,1849-09-01
AV00136,51.83,170.75,675213,25323,1849-09-02
AV00136,49.66,172.3,675214,25181,1849-09-03
AV00136,48.03,173.85,675215,26785,1849-09-04
AV00136,47.63,174.58,675216,26649,1849-09-05
AV00136,47.36,176.28,675217,26647,1849-09-06
AV00136,47.31,179.16,675218,26516,1849-09-07
AV00136,45.95,-179.93,675219,57841,1849-09-08
AV00136,45.15,-178.75,675220,57841,1849-09-09
AV00136,44.5,-177.0,675221,57841,1849-09-10
AV00136,43.28,-175.85,675222,57856,1849-09-11
AV00136,41.08,-174.45,675223,57583,1849-09-12
AV00136,38.61,-172.58,675224,57982,1849-09-13
AV00136,37.68,-172.18,675225,58047,1849-09-14
AV00136,37.16,-169.95,675226,58047,1849-09-15
AV00136,36.75,-167.88,675227,58048,1849-09-16
AV00136,35.91,-164.93,675228,58048,1849-09-17
AV00136,34.98,-161.2,675229,-1,1849-09-18
AV00136,33.88,-157.9,675230,57944,1849-09-19
AV00136,31.8,-156.38,675231,58206,1849-09-20
AV00136,30.41,-156.1,675232,58240,1849-09-21
AV00136,28.81,-155.85,675233,58338,1849-09-22
AV00136,28.53,-155.53,675234,58338,1849-09-23
AV00136,28.28,-155.33,675235,58338,1849-09-24
AV00136,27.98,-155.3,675236,-1,1849-09-25
AV00136,27.66,-155.38,675237,-1,1849-09-26
AV00136,26.06,-155.58,675238,58084,1849-09-27
AV00136,23.08,-156.16,675239,58027,1849-09-28
AV00136,19.98,-157.0,675267,-1,1849-10-26
AV00136,18.8,-156.5,675268,58114,1849-10-27
AV00136,16.71,-155.83,675269,57764,1849-10-28
AV00136,15.15,-155.43,675270,-1,1849-10-29
AV00136,13.55,-154.83,675271,-1,1849-10-30
AV00136,12.33,-154.66,675272,57995,1849-10-31
AV00136,11.1,-154.08,675273,-1,1849-11-01
AV00136,9.51,-153.6,675274,-1,1849-11-02
AV00136,8.03,-153.48,675275,58061,1849-11-03
AV00136,6.75,-153.2,675276,57993,1849-11-04
AV00136,5.41,-153.68,675277,57978,1849-11-05
AV00136,3.96,-155.58,675278,57762,1849-11-06
AV00136,2.5,-157.01,675279,57608,1849-11-07
AV00136,1.86,-157.75,675280,57608,1849-11-08
AV00136,-0.48,-158.11,675281,57611,1849-11-09
AV00136,-2.61,-157.5,675282,-1,1849-11-10
AV00136,-4.75,-157.41,675283,-1,1849-11-11
AV00136,-6.16,-157.9,675284,57640,1849-11-12
AV00136,-7.13,-157.5,675285,57640,1849-11-13
AV00136,-8.58,-156.75,675286,57691,1849-11-14
AV00136,-10.66,-155.63,675287,-1,1849-11-15
AV00136,-11.55,-155.36,675288,57707,1849-11-16
AV00136,-12.11,-155.5,675289,57707,1849-11-17
AV00136,-13.41,-155.68,675290,57708,1849-11-18
AV00136,-14.6,-155.95,675291,57709,1849-11-19
AV00136,-15.83,-156.41,675292,57710,1849-11-20
AV00136,-17.9,-156.81,675293,57711,1849-11-21
AV00136,-19.23,-157.88,675294,57694,1849-11-22
AV00136,-20.48,-158.85,675296,57694,1849-11-24
AV00136,-20.91,-159.58,675297,57694,1849-11-25
AV00136,-21.63,-161.78,675299,-1,1849-11-27
AV00136,-22.08,-164.0,675300,57641,1849-11-28
AV00136,-22.65,-165.95,675301,57641,1849-11-29
AV00136,-23.15,-167.33,675302,57641,1849-11-30
AV00136,-23.13,-168.98,675303,57612,1849-12-01
AV00136,-23.78,-171.91,675304,57013,1849-12-02
AV00136,-24.4,-174.66,675305,57013,1849-12-03
AV00136,-25.03,-177.3,675306,57042,1849-12-04
AV00136,-25.56,-179.33,675307,57042,1849-12-05
AV00136,-26.35,177.88,675309,-1,1849-12-07
AV00136,-27.61,175.26,675310,31202,1849-12-08
AV00136,-28.96,172.75,675311,31863,1849-12-09
AV00136,-30.23,169.38,675312,31872,1849-12-10
AV00136,-29.85,168.46,675313,31872,1849-12-11
AV00136,-31.55,168.15,675314,31874,1849-12-12
AV00136,-33.0,168.83,675315,31874,1849-12-13
AV00136,-34.96,168.65,675316,-1,1849-12-14
AV00136,-35.58,168.83,675317,31916,1849-12-15
AV00136,-35.36,168.61,675318,31916,1849-12-16
AV00136,-36.28,168.73,675319,-1,1849-12-17
AV00136,-35.45,168.78,675320,31916,1849-12-18
AV00136,-34.75,168.58,675321,-1,1849-12-19
AV00136,-35.11,168.8,675322,-1,1849-12-20
AV00136,-35.38,168.2,675323,31918,1849-12-21
AV00136,-35.16,168.5,675324,31923,1849-12-22
AV00136,-35.36,168.95,675325,31923,1849-12-23
AV00136,-35.68,169.0,675326,31918,1849-12-24
AV00136,-35.58,168.51,675327,31918,1849-12-25
AV00136,-35.4,168.75,675328,31924,1849-12-26
AV00136,-35.45,168.88,675329,31924,1849-12-27
AV00136,-35.91,168.66,675330,-1,1849-12-28
AV00136,-36.43,168.16,675331,-1,1849-12-29
AV00136,-37.03,167.81,675332,31886,1849-12-30
AV00136,-38.56,167.75,675333,31889,1849-12-31
AV00136,-39.3,168.25,675334,31890,1850-01-01
